"ESTUDIO";"ENTREV";"REGISTRO";"CUES";"TIPO_TEL";"CCAA";"PROV";"MUN";"TAMUNI";"CAPITAL";"SEXO";"EDAD";"NACIONALIDAD";"ADQUINAC";"PAISNAC";"PAISNAC2";"P4";"P5";"P6";"P7_1";"P7_2";"P7_3";"P7_4";"P7_5";"P7_6";"P7_7";"P7_8";"P7_9";"P7_10";"P7_11";"P7_12";"P8";"ECOPER";"ECOESP";"PESPANNA1";"PESPANNA2";"PESPANNA3";"PPERSONAL1";"PPERSONAL2";"PPERSONAL3";"PREFPTE";"PROBVOTO";"INTENCIONG";"INTENCIONGALTER";"SIMPATIA";"ESCIDEOL";"LIDERESCONOCE_1";"LIDERESCONOCE_2";"LIDERESCONOCE_3";"LIDERESCONOCE_4";"VALORALIDERES_1";"VALORALIDERES_2";"VALORALIDERES_3";"VALORALIDERES_4";"CONOMINIS_1";"CONOMINIS_2";"CONOMINIS_3";"CONOMINIS_4";"CONOMINIS_5";"CONOMINIS_6";"CONOMINIS_7";"CONOMINIS_8";"CONOMINIS_9";"CONOMINIS_10";"CONOMINIS_11";"CONOMINIS_12";"CONOMINIS_13";"CONOMINIS_14";"CONOMINIS_15";"CONOMINIS_16";"CONOMINIS_17";"CONOMINIS_18";"CONOMINIS_19";"CONOMINIS_20";"CONOMINIS_21";"CONOMINIS_22";"VALMINIS_1";"VALMINIS_2";"VALMINIS_3";"VALMINIS_4";"VALMINIS_5";"VALMINIS_6";"VALMINIS_7";"VALMINIS_8";"VALMINIS_9";"VALMINIS_10";"VALMINIS_11";"VALMINIS_12";"VALMINIS_13";"VALMINIS_14";"VALMINIS_15";"VALMINIS_16";"VALMINIS_17";"VALMINIS_18";"VALMINIS_19";"VALMINIS_20";"VALMINIS_21";"VALMINIS_22";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"SINCERIDAD";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS0";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_26";"IA_C2B_27";"IA_C2B_28";"IA_C2B_29";"IA_C2B_30";"IA_C2B_31";"IA_C2B_32";"IA_C2B_33";"IA_C2B_34";"IA_C2B_35";"IA_C2B_36";"IA_C2B_37";"IA_C2B_38";"IA_C2B_39";"IA_C2B_40";"IA_C2B_41";"IA_C2B_42";"IA_C2B_43";"IA_C2B_44";"IA_C2B_45";"IA_C3";"IA_C4";"INTENCIONGR";"INTENCIONGALTERR";"VOTOSIMG";"RECUVOTOGR";"RECUERDO";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOCCAA"
3492;0;16874;637;2;13;28;123;5;3;2;52;1;1;1;0;2;2;4;1;2;2;1;1;1;1;1;1;2;2;2;2;2;4;7;9;6;78;7;997;99;10;9999;0;9999;99;1;1;1;1;99;99;99;99;7;7;7;1;7;7;1;7;1;7;7;1;7;7;7;7;7;1;7;7;7;7;0;0;0;99;0;0;99;0;99;0;0;99;0;0;0;0;0;99;0;0;0;0;1;9999;9999;3;5;2;1;1;1;2;1;9;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;19;0;-4;"";"";2;1;25;4;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9999;0;9999;9999;9999;5;1;2;1,1663;1,07449
3492;0;27784;1026;2;13;28;123;5;3;1;59;1;1;1;0;2;9;2;1;2;2;2;2;2;1;2;2;1;1;2;4;2;2;51;6;998;51;6;998;1;10;1;21;0;3;1;1;1;1;8;4;6;1;1;1;1;1;7;1;1;1;1;7;1;1;7;1;1;7;1;1;1;7;7;1;5;9;5;7;0;4;8;7;8;0;3;4;0;4;7;0;7;8;4;0;0;6;1;21;21;3;6;5;0;1;4;0;0;5;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;-4;"";"";2;1;25;4;16;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;21;1;21;21;4;16;3;0,8888;1,01223
3492;0;33127;1211;2;13;28;123;5;3;1;52;1;1;1;0;4;3;3;1;1;1;1;1;1;1;1;1;1;1;1;2;2;4;13;7;58;13;997;999;2;10;9998;0;2;5;1;1;1;1;2;9;1;2;1;1;1;1;7;7;1;7;1;7;1;1;7;1;1;7;7;1;7;7;1;7;1;1;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;2;2;3;12;2;2;1;1;1;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;15;0;-4;"";"";3;1;25;5;16;4;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;2;2;2;6;2;2;0,49208;1,07781
3492;0;43141;1578;2;13;28;123;5;3;1;71;1;1;1;0;1;2;1;1;2;2;1;1;1;1;2;2;2;1;2;3;2;2;7;9;17;78;997;999;1;10;1;21;0;4;1;1;1;1;7;3;7;1;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;1;7;1;1;7;1;1;6;7;5;7;6;8;8;8;6;7;7;6;0;8;8;7;0;6;7;0;8;8;1;21;21;3;6;6;0;5;2;0;0;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-4;"";"";3;1;25;5;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;21;21;4;12;3;0,55647;1,08477
3492;0;54500;1969;1;13;28;123;5;3;1;39;1;1;1;0;4;3;4;1;2;1;2;1;1;2;2;1;2;1;2;3;1;2;42;1;13;42;1;13;1;10;1;21;0;3;1;1;1;1;7;6;4;4;7;7;7;1;1;1;1;7;1;1;7;1;7;7;1;7;7;1;7;7;7;7;0;0;0;7;6;7;4;0;4;7;0;7;0;0;8;0;0;7;0;0;0;0;1;1;1;3;11;5;0;1;1;1;2;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;-4;"";"";3;1;25;5;17;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;21;1;1;1;6;2;2;0,59383;1,02582
3492;0;58334;2098;1;13;28;123;5;3;1;57;1;1;1;0;1;5;4;1;2;2;1;1;1;2;2;1;2;2;2;3;2;4;30;11;6;6;25;11;96;10;8996;0;7;4;1;1;1;1;1;1;1;1;7;1;1;1;7;1;1;1;1;7;1;1;7;7;1;7;7;1;7;7;7;7;0;4;4;4;0;5;1;5;7;0;7;4;0;0;4;0;0;7;0;0;0;0;1;1;1;3;5;5;0;1;1;1;3;1;3;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;32;1;0;0;0;41;0;-4;"";"";3;1;25;5;22;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;8996;0;8996;1;1;5;3;2;0,8888;1,01223
3492;0;104838;3199;1;13;28;123;5;3;1;44;2;1;1;0;4;3;3;1;1;1;1;1;1;1;1;1;2;1;2;3;2;5;24;8;46;997;999;999;97;10;8996;0;3;8;1;1;1;1;1;1;1;6;7;1;1;1;7;7;1;1;1;1;1;1;7;1;1;1;1;1;1;7;7;1;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;9999;3;3;11;1;4;1;1;1;2;1;3;1;0;0;0;29;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;1;0;0;0;0;6;2;0;259;6;0;1;0;375;3;-4;"";"";7;1;25;2;15;2;1;0;1;1;6;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8996;0;8996;9999;9999;6;2;2;0,59383;1,02582
3492;0;106116;3225;1;13;28;123;5;3;2;53;1;1;1;0;4;3;3;1;1;1;1;1;1;2;1;1;1;2;2;2;2;4;18;8;46;18;8;7;3;10;3;2;0;9;1;1;1;1;1;6;1;9;7;1;1;1;1;1;1;1;1;7;1;1;1;1;1;1;1;1;1;1;1;1;0;2;1;1;1;2;1;1;1;0;2;1;2;2;1;1;1;1;1;1;1;1;1;3;3;3;12;2;3;1;1;3;2;1;3;1;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;71;0;-4;"";"";7;1;25;2;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;2;3;3;3;6;2;2;0,56381;1,07449
3492;0;116077;3343;2;13;28;123;5;3;2;41;1;1;1;0;4;4;4;1;2;1;1;1;1;2;1;1;2;2;2;3;2;3;51;52;16;21;22;78;8;10;2;8996;0;7;1;1;1;1;1;6;1;5;7;1;1;1;7;7;1;7;1;7;7;1;7;7;7;7;7;7;7;7;1;7;0;2;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;2;2;3;6;1;2;1;1;1;4;1;3;1;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;45;0;0;0;0;81;0;-4;"";"";7;1;25;2;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;8996;2;2;2;4;4;2;1,42639;0,99589
3492;0;117324;3357;2;13;28;123;5;3;1;20;1;1;1;0;5;4;5;2;2;1;2;1;1;2;2;1;1;1;2;2;2;4;24;18;8;14;24;18;3;10;3;2;0;8;1;1;1;1;1;6;1;8;7;7;1;1;7;1;1;7;1;7;1;1;7;7;1;7;7;1;7;7;1;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;0;0;1;1;1;3;3;3;6;5;0;2;1;1;10;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;0;0;0;0;8;0;-4;"";"";7;1;25;2;12;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;2;3;3;3;4;10;2;1,39653;1,15765
3492;0;139173;3514;2;13;28;123;5;3;2;24;1;1;1;0;2;2;1;1;1;2;1;1;1;1;1;1;1;2;2;2;2;4;7;9;8;8;997;999;97;2;9977;0;9997;5;1;1;1;1;1;1;1;1;7;7;7;7;7;7;1;1;1;7;1;1;7;7;1;7;7;1;7;7;7;7;0;0;0;0;0;0;1;1;1;0;1;1;0;0;5;0;0;1;0;0;0;0;1;1;9997;3;13;1;5;2;1;3;2;1;2;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;28;0;-4;"";"";8;1;25;3;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9977;0;9977;1;1;6;2;1;0,97478;1,42023
3492;0;4272;166;1;13;28;0;4;3;1;53;1;1;1;0;4;3;5;2;1;2;1;1;1;1;1;1;2;2;2;3;2;5;24;1;999;998;999;999;2;10;2;9993;0;6;1;1;1;1;1;8;1;4;7;7;1;1;7;7;1;7;1;7;7;1;7;1;7;7;7;1;7;7;7;7;0;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;2;2;3;12;2;2;1;1;1;2;1;3;2;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;31;0;0;0;0;33;0;-4;"";"";2;1;25;4;17;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9993;2;2;2;6;2;2;0,53564;0,91795
3492;0;27583;1015;2;13;28;0;4;3;2;71;1;1;1;0;2;2;1;1;2;2;1;1;1;2;2;1;2;2;2;2;2;1;52;7;996;63;78;998;1;10;1;21;0;5;1;1;1;1;10;3;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;8;10;8;10;10;9;10;10;9;9;9;10;9;9;10;9;8;9;9;0;9;10;1;1;1;3;13;4;0;3;2;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;-4;"";"";2;1;25;4;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;6;12;2;0,31625;0,90219
3492;0;41664;1523;1;13;28;0;4;3;2;37;1;2;2;407;1;2;2;9;2;1;1;1;1;1;1;1;2;1;2;3;3;3;51;8;12;9;8;998;97;10;9998;0;9997;6;1;1;1;1;2;2;2;2;7;1;7;1;7;7;1;1;1;7;7;1;7;1;7;7;7;1;7;7;7;7;0;1;0;1;0;0;2;3;1;0;0;3;0;1;0;0;0;2;0;0;0;0;1;2;9997;3;14;2;1;1;1;1;2;1;5;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;5;0;-4;"";"";3;1;25;5;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;9997;2;2;6;2;4;0,77245;0,84818
3492;0;42311;1546;2;13;28;0;4;3;2;41;1;1;2;110;2;2;4;1;1;1;1;2;1;1;1;1;2;1;2;3;2;4;7;16;35;7;11;16;97;10;9998;0;9997;6;1;1;1;1;1;1;1;1;7;7;1;1;7;1;1;1;1;1;1;1;7;1;1;1;1;1;1;7;1;1;0;0;5;5;0;5;5;5;5;5;5;5;0;5;5;5;5;5;5;0;5;5;1;1;9998;3;9;2;3;5;1;1;4;4;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;-4;"";"";7;1;25;2;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;9997;1;1;6;4;5;0,77245;0,84818
3492;0;45233;1663;2;13;28;0;4;3;2;75;1;1;1;0;1;2;2;1;2;2;1;1;1;1;1;1;1;2;2;3;1;3;7;1;80;8;78;997;1;10;1;2;0;6;1;1;1;1;7;5;6;1;7;7;1;1;7;1;1;1;1;7;1;1;7;7;1;7;7;1;1;7;7;7;0;0;5;3;0;6;4;4;4;0;4;4;0;0;3;0;0;4;4;0;0;0;1;1;1;3;7;2;2;1;2;0;0;1;3;8;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;50;0;0;0;0;62;0;-4;"";"";3;1;25;5;17;3;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;2;1;1;1;5;12;2;0,56725;1,77533
3492;0;82052;2765;2;13;28;0;4;3;1;40;1;1;1;0;2;4;2;2;2;2;2;1;1;2;2;1;1;2;2;3;2;2;7;80;65;65;7;9;97;0;9997;0;1;4;1;1;1;1;3;2;2;1;7;7;7;7;7;7;1;7;1;7;7;1;7;7;1;7;7;7;7;7;7;7;0;0;0;0;0;0;2;0;3;0;0;4;0;0;6;0;0;0;0;0;0;0;2;0;1;3;11;4;0;1;1;1;2;3;3;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;19;1;-4;"";"";4;1;25;6;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9997;0;1;0;9997;6;2;2;0,6464;0,87367
3492;0;94882;3011;2;13;28;0;4;3;1;77;1;1;1;0;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;2;2;2;7;80;999;997;999;999;1;10;1;21;0;3;1;1;1;1;10;1;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;10;9;10;6;10;9;8;10;9;10;10;9;10;10;8;8;10;10;8;10;9;1;1;1;3;11;6;0;1;2;0;0;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;8;0;-4;"";"";7;1;25;2;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;6;12;2;0,412;1,33206
3492;0;101977;3161;2;13;28;0;4;3;2;30;1;1;1;0;1;1;1;1;2;1;2;1;1;1;2;2;2;1;2;2;3;4;80;7;51;19;8;6;1;10;1;10;0;4;1;1;1;1;6;1;1;1;1;1;1;1;7;1;1;1;1;7;7;1;7;7;1;7;7;1;7;7;7;7;5;5;5;5;0;5;3;3;1;0;0;1;0;0;4;0;0;5;0;0;0;0;1;1;1;3;10;6;0;2;1;1;2;5;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;-4;"";"";7;1;25;2;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;8995;1;1;1;6;2;2;0,81893;0,90012
3492;0;182149;3732;2;13;28;0;4;3;1;50;1;1;1;0;2;4;1;2;2;2;1;1;1;1;2;1;2;2;2;3;2;2;7;77;6;6;77;7;1;10;8;21;0;3;1;1;1;1;6;1;6;1;7;1;1;1;1;7;1;1;1;1;1;1;7;1;1;7;7;1;7;7;7;1;0;7;6;8;7;0;7;7;5;7;7;7;0;6;9;0;0;5;0;0;0;7;1;21;8;3;11;5;0;1;1;1;2;3;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;-4;"";"";9;1;25;4;20;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;8;21;8;21;21;6;2;2;0,53564;0,91795
3492;0;189716;3928;2;13;28;0;4;3;2;57;1;1;1;0;1;2;1;1;2;1;1;1;1;2;2;1;2;1;2;2;2;4;11;51;80;8;80;14;1;10;1;8;0;2;1;1;1;1;8;3;8;1;7;1;1;1;7;7;1;1;1;7;7;1;7;7;1;7;7;1;7;7;7;7;0;5;7;4;0;0;8;7;7;0;0;8;0;0;6;0;0;8;0;0;0;0;1;1;8;3;12;4;0;5;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;"";"";9;1;25;4;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;8;1;1;1;6;2;1;0,48124;0,87961
3492;0;105525;3213;2;13;28;0;3;3;2;51;1;1;1;0;1;2;1;1;2;1;1;1;1;1;2;1;1;1;2;3;2;2;7;20;1;20;7;14;1;10;1;21;0;3;1;1;1;1;7;1;8;1;7;1;1;1;7;1;1;1;1;7;1;1;7;1;1;7;7;1;7;7;7;7;0;5;7;8;0;3;8;9;3;0;5;7;0;5;6;0;0;7;0;0;0;0;1;1;1;3;6;4;0;2;1;1;3;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;6;0;-4;"";"";7;1;25;2;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;4;3;4;1,32276;1,24065
3492;0;207;3;2;13;28;0;3;3;2;44;1;1;1;0;2;2;2;1;1;1;1;1;1;1;1;1;2;2;1;2;2;5;50;8;1;8;50;35;97;10;9998;0;2;7;1;1;1;1;1;4;1;1;7;1;7;1;7;7;1;1;1;7;1;1;7;1;1;7;7;1;7;7;1;7;0;1;0;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;2;2;3;12;2;3;2;1;1;3;4;5;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;14;0;0;0;0;11;0;-4;"";"";2;1;25;4;15;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9998;0;2;2;2;6;3;4;0,80483;1,14989
3492;0;19391;723;2;13;28;0;3;3;1;65;1;1;1;0;2;2;3;2;1;1;1;1;1;1;1;1;1;1;1;2;2;4;8;7;51;1;8;13;2;10;2;3;0;10;1;1;1;1;1;10;1;9;7;1;1;1;7;1;1;1;1;7;1;1;1;1;1;7;7;1;1;7;1;1;0;5;3;1;0;3;1;1;1;0;1;1;3;5;1;0;0;8;2;0;2;1;1;2;2;3;6;2;3;1;2;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;9;0;-4;"";"";2;1;25;4;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;2;2;4;12;2;0,63112;1,25252
3492;0;37006;1347;2;13;28;0;3;3;1;75;1;1;1;0;1;1;1;2;2;2;1;2;1;2;2;1;2;2;2;1;2;1;50;7;6;6;14;22;1;10;1;8;0;3;1;1;1;1;10;2;6;1;7;1;1;1;1;7;1;1;1;7;7;1;7;1;1;7;7;1;7;7;7;1;0;8;8;9;7;0;8;7;9;0;0;8;0;7;8;0;0;9;0;0;0;8;1;1;1;3;8;4;0;1;2;0;0;2;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;6;0;-4;"";"";3;1;25;5;12;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;8;1;1;1;6;12;2;0,42927;1,80589
3492;0;73450;2528;2;13;28;0;3;3;2;70;1;1;1;0;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;3;2;2;51;1;998;54;6;12;8;10;2;9997;0;5;1;1;1;1;1;6;1;4;7;7;7;7;7;7;1;7;1;7;7;1;7;7;1;7;7;1;7;7;7;7;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;2;2;3;6;1;4;1;2;0;0;5;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;8;0;-4;"";"";4;1;25;6;19;1;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9997;2;2;2;4;12;2;0,66024;1,22312
3492;0;30998;1149;1;13;28;0;4;3;2;51;1;1;1;0;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;51;58;7;6;9;51;97;10;6;8996;0;4;1;1;1;1;3;2;3;1;1;1;1;1;1;1;1;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;4;2;3;7;7;4;0;1;5;3;1;3;3;1;3;6;7;4;4;3;5;1;6;9997;3;11;9;0;2;1;1;4;4;4;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;1;0;35;2;-4;"";"";2;1;25;4;17;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;6;8996;6;6;6;6;4;3;0,61372;0,91513
3492;0;34975;1271;2;13;28;0;4;3;2;32;1;1;1;0;1;2;1;1;2;2;2;1;1;1;2;2;1;1;2;2;4;4;7;9;20;7;63;9;4;10;21;1;0;3;1;1;1;1;7;3;9;1;1;1;1;1;1;1;1;1;1;7;1;1;1;1;1;1;7;1;1;7;1;1;5;7;8;8;7;7;9;9;6;0;7;8;7;7;6;8;0;6;8;0;8;8;1;21;21;3;13;6;0;2;4;0;0;4;5;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;15;0;0;0;0;9;0;-4;"";"";3;1;25;5;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;1;21;21;21;6;16;4;0,81893;0,90012
3492;0;40996;1497;2;13;28;0;4;3;2;54;1;1;1;0;5;3;2;1;1;1;1;1;1;2;1;1;2;2;2;2;4;5;8;18;1;1;8;18;2;10;2;8996;0;5;1;1;1;1;1;6;1;1;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;2;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;9999;9998;3;11;2;3;1;4;0;0;5;12;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;18;0;0;0;0;12;0;-4;"";"";3;1;25;5;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;8996;2;9999;9999;6;16;5;0,61372;0,91513
3492;0;47958;1765;2;13;28;0;4;3;2;60;1;1;1;0;5;5;4;1;1;2;1;1;1;1;1;1;1;2;2;3;1;2;24;18;26;24;997;999;2;10;2;9997;0;8;1;1;1;1;1;8;1;5;7;7;1;1;7;7;1;1;1;7;1;1;7;7;1;7;7;1;7;7;7;7;0;0;98;98;0;0;1;1;1;0;98;1;0;0;1;0;0;7;0;0;0;0;1;2;2;3;9;1;5;1;1;3;5;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;"";"";3;1;25;5;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9997;2;2;2;6;5;1;0,48124;0,87961
